user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
11386,32.0,2.71,9.51,8.69,8.42,8.35,65.88,high,YouTube Shorts
11387,37.0,4.99,3.86,4.07,8.09,5.79,40.02,Low,Instagram Reels
11388,44.0,4.4,3.1,7.31,5.03,2.39,67.08,Medium,YouTube Shorts
11389,28.0,5.06,2.75,5.61,7.75,4.39,57.63,Medium,YouTube Shorts
11390,15.0,2.07,5.74,6.35,7.47,8.93,46.71,Medium,tiktok
11391,21.0,1.52,6.98,6.74,3.82,1.14,90.32,Medium,TikTok
11392,22.0,5.85,8.16,6.04,2.52,2.86,80.41,High,YT Shorts
11393,32.0,4.45,11.58,7.87,6.59,3.28,99.95,High,YouTube Shorts
11394,23.0,5.09,5.31,8.65,7.09,3.37,70.492,High,TikTok
11395,15.0,0.57,9.61,4.43,6.11,1.89,56.269,Low,YouTube Shorts
11396,43.0,2.45,7.31,8hr,2.92,8.63,55.83,Low,TikTok
11397,36.0,4.59,4.2,4.64,3.49,2.44,66.12,High,Instagram Reels
11398,31.0,0.93,8.15,4.4,7.38,8.47,58.59,Medium,TikTok
11399,33.0,,11.67,8.78,9.66,4.2,,Medium,Instagram Reels
11400,41.0,2.86,3.24,6.45,9.5,5.12,50.97,High,YouTube Shorts
11401,20.0,0.6,7.07,4.76,5.68,5.17,41.15,Medium,  Instagram Reels
11402,17.0,,2.52,6.85,8.98,7.42,47.8,Medium,YouTube Shorts
11403,38.0,,5.21,5.32,1.27,7.58,93.49,Low,Instagram Reels
11404,19.0,1.12,8.21,6.32,8.75,6.77,81.64,High,TikTok
11405,16.0,3.97,10.41,7.12,5.29,7.96,87.04,Low,Instagram Reels
11406,34.0,1.83,9.3,8.35,8.03,1.07,59.23,Low,YouTube Shorts
11407,39.0,2.03,6.63,4.02,1.05,5.54,77.36,Medium,TikTok
11408,18.0,5.44,11.09,5.07,8.82,5.72,82.47,High,Instagram Reels
11409,24.0,3.07,5.03,4.48,6.35,3.15,59.58,High,TikTok
11410,24.0,2.66,9.54,4.49,3.16,6.01,83.47,Medium,instagram reels
11411,38.0,4.48,6.74,8.73,4.13,5.2,77.78,High,YouTube Shorts
11412,35.0,5.5,10.99,8.68,86.36,5.25,49.85,Medium,Instagram Reels
11413,25.0,0.64,9.97,7.75,4.82,2.07,43.17,Low,YouTube Shorts
11414,41.0,2.97,11.01,7.22,3.97,4.92,54.27,High,TikTok
11415,30.0,3.86,4.14,8.24,5.81,7.9,77.17,Low,TIKTOK
11416,40.0,2.25,8.68,4.29,8.33,4.69,75.94,Low,YouTube Shorts
11417,43.0,4.75,9.38,4.6,9.84,5.39,70.46,High,YouTube Shorts
11418,43.0,5.84,9.42,5.59,3.26,9.71,55.09,Medium,TikTok
11419,44.0,5.69,7.04,8.16,1.96,8.85,66.67,Low,YouTube Shorts
11420,31.0,1.96,2.11,6.36,4.56,9.36,48.64,High  ,IG
11421,30.0,1.74,4.61,6.52,2.29,1.7,79.74,High,TikTok
11422,21.0,5.77,5.23,5.15,8.51,6.57,92.15,Medium,YouTube Shorts
11423,30.0,3.02,10.52,7.24,5.51,3.01,67.82,Low,YouTube Shorts
11424,17.0,1.65,10.41,8.44,6.58,4.64,52.78,Medium,Instagram Reels
11425,40.0,4.39,3.05,5.65,2.36,7.12,89.67,High,Instagram Reels
11426,30.0,2.06,,7.1,7.75,6.21,54.528,High,Instagram Reels
11427,22.0,1.97,3.82,5.66,9.76,5.55,75.64,Medium,Instagram Reels
11428,44.0,5.34,6.14,7.96,5.34,8.33,44.53,Low,Instagram Reels
11429,26.0,1.39,4.15,6.37,9.66,7.14,83.08,Medium,YouTube Shorts
11430,17.0,0.85,10.6,5.7,1.31,8.39,67.64,Low,TikTok
11431,31.0,1.98,9.49,6.1,1.32,9.39,65.4,Low,TikTok
11432,35.0,,5.54,4.46,9.64,7.41,96.09,High,YouTube Shorts
11433,32.0,1.18,8.82,8.33,7.3,4.56,69.49,High,Instagram Reels
11434,25.0,3.09,25.92,8.79,2.7,2.92,41.01,Medium,Instagram Reels
11435,18.0,3.95,5.82,6.39,4.27,3.44,97.59,Low,YouTube Shorts
11436,30.0,5.17,5.77,5.11,5.57,4.57,40.73,Medium,TikTok
11437,31.0,1.76,4.38,7.32,7.32,7.66,72.15,Low,TikTok
11438,23.0,5.0,10.76,6.26,8.58,1.36,78.02,Medium,YouTube Shorts
11439,20.0,1.79,8.79,5.26,1.74,8.33,93.67,Medium,Instagram Reels
11440,38.0,4.22,4.8,4.19,6.91,7.82,78.995,Medium,TikTok
11441,41.0,2.87,4.42,8.45,5.29,5.49,88.67,High,Instagram Reels
11442,34.0,1.13,2.18,7.98,6.38,4.6,86.2,Medium,YT Shorts
11443,39.0,4.43,5.47,8.15,5.58,2.01,52.81,Medium,TikTok
11444,16.0,1.7,7.27,6.2,5.06,3.61,82.03,Low,YouTube Shorts
11445,23.0,1.47,4.78,7.77,2.85,1.99,78.25,High,Instagram Reels
11446,42.0,2.47,9.0,6.91,5.25,8.37,58.126,Low,Instagram Reels
11447,35.0,4.09,6.12,5.87,2.71,5.58,47.7,Medium,Instagram Reels
11448,43.0,2h,5.16,8.21,1.4,3.22,85.1,Medium,YouTube Shorts
11449,20.0,1.51,11.39,8.99,4.36,1.16,98.27,Medium,YouTube Shorts
11450,17.0,0.55,,8.5,1.22,5.72,84.31,High,TikTok
11451,34.0,3 hrs,5.98,7.88,6.06,7.77,84.97,Low,Instagram Reels
11452,20.0,2.86,22.46,6.75,1.65,7.9,50.0,HIGH,YouTube Shorts
11453,21.0,1.79,26.25,7.25,4.94,2.93,54.82,Medium,IG
11454,15.0,0.8,4.17,8.27,9.82,9.96,75.15,Low,Instagram Reels
11455,37.0,2.86,5.02,6.47,1.09,6.12,41.89,Medium,Instagram Reels
11456,15.0,4.84,10.64,4.91,4.3,3.99,80.08,Medium,Instagram Reels
11457,19.0,4.43,9.67,7.84,7.06,4.54,48.69,High,Instagram Reels
11458,20.0,5.23,8.81,8.6,2.43,2.12,,Medium,TikTok
11459,27.0,0.55,6.57,5.71,6.05,5.44,59.21,medium,Instagram Reels
11460,16.0,5.82,7.08,7.91,3.32,7.78,46.39,Medium,YouTube Shorts
11461,29.0,2.38,4.67,5.37,3.0,4.68,74.73,Medium,YouTube Shorts
11462,29.0,5.95,2.74,8.71,9.05,8.8,61.67,Low,Instagram Reels
11463,27.0,1.89,5.31,7.42,2.83,5.29,42.64,Medium,instagram reels
11464,40.0,3.09,6.96,6.85,4.39,9.11,66.67,High,TikTok
11465,39.0,2.45,2.57,7.9,2.53,7.33,75.42,High,YouTube Shorts
11466,28.0,2.46,2.88,8.07,3.55,1.5,47.82,Low,TikTok
11467,40.0,5.13,4.63,8.46,3.64,1.6,75.1,Medium,YouTube Shorts
11468,36.0,4.61,5.67,8.51,3.94,8.2,58.12,High,Instagram Reels
11469,21.0,5.96,5.93,4.26,6.77,4.21,55.58,High,Instagram Reels
11470,28.0,3.87,3.18,4.61,7.68,2.49,87.73,High,Instagram Reels
11471,40.0,3.05,4.26,8.13,5.6,8.79,68.06,Medium,Instagram Reels
11472,38.0,1.0,4.62,8.73,6.49,9.85,62.68,LOW ,Instagram Reels
11473,41.0,,2.68,5.54,8.32,8.28,88.78,Low,TikTok
11474,43.0,3.53,5.26,4.04,10.0,7.53,94.62,Low,YouTube Shorts
11475,24.0,4.35,2.72,5.61,5.11,1.01,58.91,High,TikTok
11476,31.0,2.74,9.03,5.91,9.43,1.95,43.02,Low,YouTube Shorts
11477,28.0,3.51,5.86,7.81,5.41,7.04,72.44,High,TikTok
11478,22.0,5.68,5.27,4.24,8.04,4.69,82.91,Low,Instagram Reels
11479,18.0,1.42,3.27,5.06,6.16,1.18,75.27,High,YouTube Shorts
11480,40.0,2.11,4.27,8.47,8.96,7.67,81.28,Medium,YouTube Shorts
11481,30.0,1.34,4.33,4.77,5.04,4.77,78.8,High,TikTok
11482,38.0,4.86,11.85,7.8,7.26,6.93,97.36,Low,TikTok
11483,27.0,0.84,10.35,5.81,5.2,5.22,91.96,High,Instagram Reels
11484,36.0,0.95,2.15,7.31,8.71,1.205,47.91,Medium,YouTube Shorts
11485,41.0,2.14,8.17,4.37,9.95,6.72,67.16,Low,instagram reels
11486,39.0,3.33,4.56,5.43,3.19,8.09,67.29,Medium,TikTok
11487,41.0,2.73,3.04,6.12,5.27,2.4,67.38,Low,YouTube Shorts
11488,34.0,0.75,9.06,8.29,1.73,9.02,95.84,Medium,Instagram Reels
11489,32.0,5.77,3.32,6.82,2.27,2.63,59.63,Low,TikTok
11490,28.0,5.74,6.44,4.23,9.36,4.81,76.86,Medium,TikTok
11491,32.0,2.04,8.32,,104.0,5.74,93.78,low,TikTok
11492,19.0,4.52,7.54,4.27,4.56,3.893,43.03,High,Instagram Reels
11493,40.0,3.68,11.78,8.67,7.04,5.5,92.71,Med,YouTube Shorts
11494,23.0,1.81,9.86,5.06,6.04,7.47,85.9,Low,Instagram Reels
11495,42.0,1.94,9.74,6.44,3.6,7.43,52.47,Low,  TikTok
11496,17.0,3.2,5.56,4.36,3.04,9.3,59.53,High,TikTok
11497,22.0,2.81,2.08,6.81,6.31,8.662,58.64,Medium,TikTok
11498,34.0,2.1,9.34,6.49,2.69,9.87,53.28,low,Instagram Reels
11499,36.0,4.94,12.0,6.05,2.25,6.36,78.31,Low,TikTok
11500,24.0,3.15,6.06,4.18,3.87,4.6,98.97,High,youtube shorts
11501,36.0,4.1,11.86,8.39,8.75,3.16,50.0,High,Instagram Reels
11502,33.0,1.54,3.42,8.01,1.33,3.2,53.93,Medium,YouTube Shorts
11503,44.0,3.43,4.97,7.17,8.5,2.36,57.42,medium,TikTok
11504,35.0,2.25,3.71,6.86,6.59,7.54,96.25,High,Instagram Reels
11505,42.0,3.4,7hr,7.47,1.36,6.89,77.55,Medium,TikTok
11506,,5hr,9.97,4.72,6.42,3.63,52.76,High,Instagram Reels
11507,25.0,4.73,5.41,8.66,,9.03,88.24,High,TikTok
11508,25.0,2.45,11.06,5.42,8.57,5.97,95.37,Low,Instagram Reels
11509,31.0,4.32,7.45,7.28,9.16,1.62,64.21,Medium,Instagram Reels
11510,30.0,5.68,6.65,7.03,3.58,1.55,50.37,Low,Instagram Reels
11511,21.0,3.94,9.87,7.18,8.06,2.29,58.59,High,TikTok
11512,18.0,1.32,3.01,8.39,3.79,2.9,53.03, High,TikTok
11513,44.0,4.24,9.74,5.48,3.66,8.99,52.09,Medium,TikTok
11514,37.0,1.08,4.43,7.74,2.73,8.01,53.955,Medium,Instagram Reels
11515,33.0,5.3,4.81,6.99,7.11,2.82,92.56,High,TikTok
11516,26.0,3.34,7.99,4.38,3.36,3.24,48.136,High,YouTube Shorts
11517,29.0,2.62,11.02,6.07,5.18,6.73,64.8,Medium,Instagram Reels
11518,25.0,0.81,7.78,8.19,8.31,8.84,40.88,High,YouTube Shorts
11519,19.0,2.59,8.49,5.58,8.13,3.85,59.4,Medium,YouTube Shorts
11520,19.0,5.47,9.77,6.41,8.7,5.73,82.42,Low,YouTube Shorts
11521,29.0,0.62,4.59,6.44,2.45,9.01,52.17,Low,Instagram Reels
11522,43.0,3.11,10.27,7.09,6.28,7.94,99.92,High,Instagram Reels
11523,32.0,5.62,6.18,8.42,9.23,9.02,42.9, High,TikTok
11524,25.0,2.67,3.76,4.87,1.38,3.5,48.19,Medium,YouTube Shorts
11525,40.0,2.85,5.5,,8.15,7.096,87.21,Medium,Instagram Reels
11526,26.0,3.68,4.46,6.12,3.22,2.03,98.56,Low,TikTok
11527,16.0,3h,4.29,5.48,7.03,6.55,97.24,High,TikTok
11528,34.0,1.43,4.83,8.6,7.46,3.74,87.89,Low,TikTok
11529,29.0,0.6,3.81,4.04,9.33,7.31,98.38,Medium,Instagram Reels
11530,34.0,3.85,8.68,4.61,5.58,2.28,90.45,High,YT Shorts
11531,18.0,5.56,7.8,7.67,8.63,6.99,43.48,Medium,Instagram Reels
11532,36.0,1.09,8.48,5.32,1.41,7.38,90.74,LOW ,Instagram Reels
11533,32.0,1.66,5.44,7.62,4.78,8.71,69.03,High,TikTok
11534,20.0,2.54,9.7,8.16,4.96,7.18,67.41,Medium,YouTube Shorts
11535,37.0,4.95,3.3,5.27,5.84,5.71,40.15,Medium,Instagram Reels
11536,41.0,1.98,7.71,4.96,5.33,8.06,77.22,Low,YouTube Shorts
11537,40.0,5.35,4.75,4.73,9.71,3.56,80.3,Low,Instagram Reels
11538,33.0,0.8,7.28,5.0,1.71,7.1,87.44,High,YouTube Shorts
11539,25.0,5.68,5.24,5.34,3.39,7.52,64.2,Low,TikTok
11540,42.0,3.58,9.91,8.34,9.72,4.53,47.69,Medium,TikTok
11541,,4.12,10.91,7.85,5.01,9.9,66.39,HIGH,YouTube Shorts
11542,16.0,2.52,9.43,4.01,6.14,4.2,61.74,Medium,TikTok
11543,41.0,4.8,3.76,8.37,1.73,1.76,85.19,High,Instagram Reels
11544,22.0,1.42,4.75,4.39,3.56,3.73,53.77,Medium,Instagram Reels
11545,43.0,0.77,11.19,7.28,107.0,1.89,48.29,Low,YouTube Shorts
11546,25.0,2.68,6.37,4.76,2.24,4.05,66.41,Low,  YouTube Shorts
11547,19.0,5.2,11.41,4.31,6.7,2.15,77.68,High,  Tik Tok
11548,32.0,4.65,5.92,7.8,7.87,4.96,56.86,Medium,YouTube Shorts
11549,37.0,,11.52,6.34,8.83,8.0,46.87,Low,  Tik Tok
11550,44.0,3.65,11.26,,3.26,1.61,66.35,Low,Instagram Reels
11551,32.0,1.21,8.61,6.13,4.0,6.07,97.71,Low,Instagram Reels
11552,28.0,5.12,,4.34,6.12,1.39,98.04,High  ,YouTube Shorts
11553,36.0,4.83,6.0,7.7,,8.96,82.52,Low,Instagram Reels
11554,24.0,4.11,11.11,8.1,8.26,9.29,86.63,Medium,TikTok
11555,17.0,3.06,10.85,4.21,5.35,5.43,48.479,High,YouTube Shorts
11556,23.0,5.8,3.87,5.88,9.69,7.92,62.48,high,Instagram Reels
11557,17.0,5.33,27.53,6.79,2.06,6.34,76.29,High,Instagram Reels
11558,25.0,4.04,10.36,7.03,2.2,4.07,85.02,High,Instagram Reels
11559,26.0,2.54,7.78,6.89,4.14,3.21,50.0,High,Instagram Reels
11560,26.0,3.9,10.47,7.46,2.86,7.83,67.46,High,YouTube Shorts
11561,17.0,3.66,10.27,8.83,7.27,4.87,49.77,low,TikTok
11562,35.0,2.67,11.07,5.95,9.52,9.28,78.0,HIGH,YouTube Shorts
11563,21.0,2.19,3.17,6.78,1.81,9.78,86.33,Low,YouTube Shorts
11564,28.0,2.74,3.45,7.5,3.18,2.89,90.0,Medium,Instagram Reels
11565,38.0,3.66,2.83,6.96,3.14,6.05,83.94,Low,YouTube Shorts
11566,42.0,2.85,11.35,5.93,5.58,5.83,49.55,High,TikTok
11567,25.0,1.95,6.75,7.12,5.07,8.81,89.7,Medium,YouTube Shorts
11568,21.0,4.69,2.64,7.25,7.54,7.22,60.06,High,YouTube Shorts
11569,39.0,3.42,5.22,6.92,7.59,6.47,90.15,High,tiktok
11570,35.0,0.87,5.51,5.03,6.15,7.11,55.05,High,TikTok
11571,24.0,2.53,10.1,6.53,6.32,4.51,68.54,Low,Instagram Reels
11572,25.0,5.37,9.35,8.42,8.58,9.64,74.59,Medium,TikTok
11573,29.0,4.65,8.89,8.34,4.57,1.52,42.08,Medium,TikTok
11574,33.0,2.28,2.22,7.75,1.11,1.26,94.22,Medium,Instagram Reels
11575,30.0,5.66,11.11,7.49,2.92,4.74,70.69,Low,Instagram Reels
11576,36.0,0.92,4.16,4.77,1.32,2.39,51.52,Low,instagram reels
11577,35.0,5.79,8.29,6.3,4.54,5.9,49.65,Low,Tik Tok
11578,42.0,1.85,2.62,4.55,4.22,1.08,81.19,Low,YouTube Shorts
11579,34.0,0.55,20.08,7.4,1.89,5.085,44.9,Medium,YouTube Shorts
11580,26.0,2.89,,5.46,7.8,3.65,66.39,Low,youtube shorts
11581,32.0,2.47,7.66,7.83,5.98,2.82,72.42,High,TikTok
11582,37.0,3.46,8.29,8.07,3.03,5.0,53.99,MEDIUM,Instagram Reels
11583,27.0,4.88,2.5,8.46,7.83,8.69,47.75,Low,YouTube Shorts
11584,19.0,5.13,4.9,7.77,7.01,6.9,69.44,LOW ,YouTube Shorts
11585,18.0,2.71,10.51,6.82,2.72,2.44,60.42,High,YouTube Shorts
11586,42.0,2.86,3.01,6.99,9.85,5.49,48.41,High,Instagram Reels
11587,28.0,1.31,4.17,5.6,89.62,9.39,52.91,High,TikTok
11588,22.0,0.76,6.24,4.88,7.95,4.95,68.26,High,Instagram Reels
11589,23.0,4.03,10.42,4.65,9.71,5.23,47.98,Medium,TikTok
11590,39.0,0.85,4.55,4.91,7.53,9.47,96.17,High,Instagram Reels
11591,33.0,4.54,11.97,8.67,6.99,2.22,86.53,High,Instagram Reels
11592,17.0,3.46,5.55,1.0,9.13,7.62,59.53,Low,Instagram Reels
11593,19.0,1.59,5.86,7.62,3.42,3.69,55.5,High,YouTube Shorts
11594,35.0,3.47,3.22,4.92,3.49,8.79,92.46,Low,TikTok
11595,40.0,1.51,8.8,8.88,6.77,1.49,65.62,High,TikTok
11596,32.0,2.91,4.43,5.83,8.94,9.91,91.76,Medium,YouTube Shorts
11597,15.0,4.9,8.29,6.06,6.56,7.92,84.55,Low,Instagram Reels
11598,22.0,3.04,4.23,6.02,9.79,3.56,45.53,Low,TikTok
11599,33.0,1.32,5.88,8.08,3.01,7.85,88.82,Low,TikTok
11600,31.0,4.48,10.57,5.09,8.43,9.31,72.39,Low,YouTube Shorts
11601,31.0,1.53,9.39,8.16,9.35,2.02,80.66,Low,Instagram Reels
11602,25.0,4.56,3.55,7.29,4.84,9.22,53.14,High,YouTube Shorts
11603,16.0,3.14,8.08,5.1,9.66,4.24,40.203,High,YouTube Shorts
11604,20.0,3.0,8.29,4.33,2.82,1.06,60.02,Medium,Instagram Reels
11605,36.0,5.18,2.91,7.87,9.58,2.01,51.44,High,YouTube Shorts
11606,28.0,4.4,6.66,5.09,9.13,8.96,66.11,Medium,YouTube Shorts
11607,17.0,0.68,4.61,8.45,1.6,9.237,45.45,Medium,YouTube Shorts
11608,26.0,2.13,6.67,4.65,5.69,9.06,93.7,Low,TikTok
11609,18.0,5.29,9.77,7.08,5.76,4.97,47.12,Medium,TikTok
11610,26.0,0.6,3.58,7.46,1.51,9.65,85.85,Medium,TikTok
11611,27.0,3.5,3.23,7.29,1.36,4.66,96.36,Medium,Instagram Reels
11612,16.0,4.5,4.69,5.58,1.05,2.02,48.89,Medium,Instagram Reels
11613,16.0,3.92,11.52,8.38,5.72,4.07,60.79,Medium,Instagram Reels
11614,29.0,4.68,9.48,7.85,5.17,9.99,83.86,Low,Instagram Reels
11615,37.0,4.49,2.19,6.55,9.46,6.63,82.87,Medium,Instagram Reels
11616,43.0,4.31,6.01,7.02,4.08,4.06,40.395,Low,Instagram Reels
11617,31.0,5.02,4.57,6.83,6.92,6.62,44.24,High,Instagram Reels
11618,,4.05,8.38,8.73,1.07,4.86,47.21,Medium,YouTube Shorts
11619,44.0,2.71,6.59,8.48,6.97,1.45,74.08,High,TikTok
11620,42.0,3.1,11.64,5.18,9.22,2.81,43.3,High,TikTok
11621,28.0,4.44,4.19,5.31,4.19,1.17,75.3,Medium,TikTok
11622,26.0,5.32,7.88,8.91,3.83,3.29,57.454,High,Instagram Reels
11623,44.0,2.0,9.0,5.18,6.63,7.66,80.16,Low,Tik Tok
11624,31.0,2.38,10.26,8.77,3.96,2.74,,Low,TikTok
11625,28.0,5.62,6.07,7hr,4.62,5.75,87.48,High,Instagram Reels
11626,20.0,3.68,8.87,4.25,3.46,7.31,42.26,Med,TikTok
11627,33.0,1.48,5.03,5.68,4.1,5.94,96.83,High,YouTube Shorts
11628,38.0,4.15,6.35,6.38,7.11,1.14,75.2,Medium,YouTube Shorts
11629,20.0,5.95,10.96,8.17,9.3,4.27,93.74, High,YouTube Shorts
11630,41.0,5.03,11.5,5.64,6.25,4.97,76.91,Medium  ,Instagram Reels
11631,32.0,4.6,9.19,5.55,1.09,4.283,69.05,High,Instagram Reels
11632,38.0,1.64,5.74,8.6,3.38,5.92,83.78,Medium,YouTube Shorts
11633,19.0,5.32,10.2,4.4,9.57,5.62,53.17,High,TikTok
11634,38.0,3.39,2.26,6.76,9.19,2.69,46.19,Medium,Instagram Reels
11635,38.0,5.39,3.03,6.52,2.04,7.77,45.43,Low,YouTube Shorts
11636,20.0,2.31,8.61,4.29,9.18,2.45,90.95,Low,TikTok
11637,16.0,0.84,4.91,4.44,9.68,5.13,94.75,Medium,YouTube Shorts
11638,22.0,3.12,11.51,5.91,3.92,7.81,88.86,Medium,YouTube Shorts
11639,29.0,1.98,6.36,4.67,7.31,7.28,94.27,Low,tiktok
11640,29.0,4.43,6.29,6.39,6.04,4.89,99.09,Medium,  Instagram Reels
11641,25.0,5.76,8.78,7.04,4.03,8.1,71.56,Low  ,TikTok
11642,36.0,4.3,9.68,7.46,2.38,7.42,49.23,Low,TikTok
11643,36.0,5.38,,6.73,4.3,4.46,76.48,High,TikTok
11644,38.0,2.99,4.14,5.9,9.35,9.06,61.23,High,TikTok
11645,15.0,4.74,9.73,4.65,8.3,2.28,60.79,Medium,Instagram Reels
11646,32.0,5.14,5.2,5.24,3.98,4.23,83.67,Medium,YouTube Shorts
11647,26.0,4.41,3.75,6.1,5.93,7.28,45.44,Low,Instagram Reels
11648,26.0,3.29,8.32,8.62,4.65,8.86,42.25,Low,Instagram Reels
11649,39.0,3.94,2.9,5.01,5.2,3.9,81.72,Low,YT Shorts
11650,25.0,4.35,11.71,6.07,7.85,6.05,55.64,High,TikTok
11651,42.0,1.89,8.32,7.66,5.89,1.11,63.13,Low  ,instagram reels
11652,22.0,4.95,11.86,,,4.34,58.46,HIGH,Instagram Reels
11653,42.0,5.73,5.39,8.83,3.42,3.98,76.89,Medium,YouTube Shorts
11654,21.0,3.06,11.71,4.95,6.11,8.58,49.27,High,TikTok
11655,37.0,4.36,3.46,4.08,7.24,1.67,83.24,Medium,YouTube Shorts
11656,35.0,4.55,2.41,5.61,5.57,1.56,95.5,Medium,TikTok
11657,16.0,4.14,2.33,4.75,6.58,4.98,90.17,medium,Instagram Reels
11658,25.0,3.51,6.65,6.74,8.1,4.67,94.42,High,TikTok
11659,36.0,5.35,2.83,8.49,5.91,2.396,,Medium,tiktok
11660,24.0,2.97,7.12,7.44,9.79,3.37,62.34,High,Instagram Reels
11661,17.0,0.84,5.28,4.68,3.12,9.77,87.74,high,Instagram Reels
11662,34.0,5.15,5.36,4.58,9.28,5.62,69.69,Medium,Instagram Reels
11663,43.0,4.21,8.36,8.56,3.23,1.79,58.664,Medium,Instagram Reels
11664,24.0,5.17,3.63,6.44,5.78,1.45,84.81,High,Instagram Reels
11665,42.0,1.26,9.67,8.62,5.1,1.38,54.65,Medium,Instagram Reels
11666,41.0,0.67,7.82,7.68,4.36,4.5,46.58,Low,Instagram Reels
11667,32.0,,11.15,8.97,9.66,8.578,82.28,Medium,TikTok
11668,28.0,1.31,5.65,8.36,3.45,8.5,57.25,Medium,Instagram Reels
11669,32.0,4.95,11.83,6.07,7.07,4.31,58.36,low,YouTube Shorts
11670,42.0,5.03,7.76,7.79,8.24,7.97,92.87,high,YouTube Shorts
11671,38.0,4.4,11.73,6.36,2.77,7.77,48.13,Medium,Instagram Reels
11672,22.0,1.22,2.27,5.17,9.76,5.35,85.89,Low,Instagram Reels
11673,24.0,4.17,9.28,5.21,5.92,4.64,62.824,Low,TikTok
11674,36.0,5.39,10.17,5.99,9.23,2.62,93.58,High,YT Shorts
11675,27.0,2.84,2.53,4.56,6.97,3.51,66.42,High,TikTok
11676,35.0,2.77,7.79,4.89,6.84,4.05,64.54,High,Instagram Reels
11677,22.0,2.94,10.02,6.5,4.11,8.31,65.79,Low,YouTube Shorts
11678,18.0,0.95,7.61,8.77,7.94,5.98,90.26,High,TikTok
11679,41.0,5.41,2.64,6.89,1.27,2.81,40.63,Medium,TikTok
11680,18.0,5.28,8.93,6.04,6.0,1.86,82.29,MEDIUM,TikTok
11681,19.0,5.99,2.61,5.21,1.29,5.47,52.31,Medium,YouTube Shorts
11682,15.0,3.72,10.17,4.98,3.76,7.0,92.93,Low ,TikTok
11683,31.0,4.63,2.43,7.29,1.87,8.37,62.165,High,TikTok
11684,16.0,1.61,3.37,8.24,9.2,8.122,60.34,Low,YouTube Shorts
11685,44.0,4.17,4.75,5.99,6.65,8.42,82.76,Low,Instagram Reels
11686,22.0,4.07,8.33,6.75,7.02,5.03,83.35,High,TikTok
11687,21.0,5.46,11.76,7.53,8.66,8.79,78.02,Medium,Instagram Reels
11688,29.0,5.07,3.18,4.29,7.6,5.0,59.79,low,YouTube Shorts
11689,40.0,5.66,3.43,5.75,2.12,2.51,76.62,High,YouTube Shorts
11690,39.0,5.28,5.69,7.65,102.0,4.58,43.26,Medium,TikTok
11691,,5.28,10.36,7.42,9.8,4.06,97.31,High,TikTok
11692,16.0,0.85,6.67,4.27,2.93,4.53,67.16,High,YouTube Shorts
11693,21.0,5.15,5.22,5.19,6.58,6.93,58.27,Medium  ,TikTok
11694,22.0,3.84,7.61,7.4,6.07,6.91,91.65,Medium,TikTok
11695,42.0,2.59,4.61,5.36,4.52,3.02,59.45,Low,Instagram Reels
11696,21.0,0.81,6.01,8.07,9.59,3.84,99.83,Low,Instagram Reels
11697,44.0,4.23,5.33,4.15,4.21,6.36,81.44,medium,YouTube Shorts
11698,21.0,2.31,10.04,4.95,1.84,1.76,78.97,High,TikTok
11699,42.0,3.07,11.24,5.41,9.66,7.2,49.11,Medium,TikTok
11700,28.0,,9.6,8.63,7.56,2.61,71.465,Medium,Instagram Reels
11701,35.0,,6.39,7.98,4.08,8.66,49.31,Medium,TikTok
11702,32.0,5.04,7.04,8.42,3.52,4.61,87.02,Low,Instagram Reels
11703,20.0,2.98,3.25,6.2,9.35,3.196,48.3,High,YouTube Shorts
11704,18.0,2.63,9.47,8.11,3.46,7.01,61.53,Low,YouTube Shorts
11705,24.0,1.82,7.96,8.27,5.83,5.99,67.535,Low,YouTube Shorts
11706,32.0,2.55,11.02,6.0,2.93,2.55,88.31,Medium,YouTube Shorts
11707,26.0,1.11,,8.97,9.96,8.44,77.97,MEDIUM,YouTube Shorts
11708,30.0,5.84,9.6,8.26,7.93,5.08,84.88,Low,TikTok
11709,39.0,3.66,8.85,8.87,6.11,2.37,54.64,MEDIUM,TikTok
11710,21.0,1.2,4.66,,7.71,8.17,54.24,High,TikTok
11711,20.0,2.44,8.67,7.88,9.25,2.2,62.84,Low,Instagram Reels
11712,42.0,3.51,11.24,8.72,9.67,9.71,41.12,Medium,TikTok
11713,19.0,3.43,11.18,6.1,8.07,4.98,89.84,Low   ,Instagram Reels
11714,17.0,0.7,9.2,7.92,8.64,7.55,62.2, High  ,TikTok
11715,26.0,5.73,2.48,5.06,4.58,5.07,44.05,Low,YT Shorts
11716,,2.01,10.72,7.66,4.53,2.69,92.33,Low,Instagram
11717,24.0,0.59,8.58,7.93,8.27,7.82,98.07,Low,Instagram Reels
11718,40.0,0.92,5.1,7.58,7.84,3.6,78.8,Medium,TikTok
11719,34.0,3.69,3.87,8.25,9.11,7.14,61.4,Low,TikTok
11720,33.0,1.26,3.16,6.07,2.2,3.32,64.83,Medium,Instagram Reels
11721,30.0,0.73,2.5,6.72,7.22,3.17,55.37,Medium,TikTok
11722,42.0,2.59,18.77,6.87,6.83,5.12,82.68,Low,Instagram Reels
11723,25.0,3.93,4.36,4.73,8.19,8.35,61.36,Low,Instagram Reels
11724,22.0,1.12,2.24,7.22,,6.523,41.95,Low,YouTube Shorts
